"(1, '03 Greedo', '03 Purple Hearts', 'en')"
"(53165, 'Rose Falcon', 'Up, Up, Up', 'en')"
"(53166, 'Rose Falcon', ""Why'd You Say That"", 'en')"
"(53167, 'Donna Fargo', '2 Sweet 2 Be 4 Gotten', 'en')"
"(53168, 'Donna Fargo', 'A Couple More Years', 'en')"
"(53169, 'Donna Fargo', ""A Little Somethin' (To Hang on To)"", 'en')"
"(53170, 'Donna Fargo', 'All About a Feeling', 'en')"
"(53171, 'Donna Fargo', 'Can’t Do the Lovin’ (Without the Love)', 'en')"
"(53172, 'Donna Fargo', ""Daddy Dumplin'"", 'en')"
"(53173, 'Donna Fargo', 'Does It Matter', 'en')"
"(53174, 'Donna Fargo', 'Do I Love You (Yes In Every Way)', 'en')"
"(53175, 'Donna Fargo', 'Donit be angry', 'en')"
"(53176, 'Donna Fargo', ""Don't Be Angry"", 'en')"
"(53177, 'Donna Fargo', 'Funny Face', 'en')"
"(53178, 'Donna Fargo', 'Happiest Girl in the Whole U.S.A', 'en')"
"(53179, 'Donna Fargo', 'Hello Little Bluebird', 'en')"
"(53180, 'Donna Fargo', 'Hip on Happiness', 'en')"
"(53181, 'Donna Fargo', 'Hot Diggety Dog', 'en')"
"(53182, 'Donna Fargo', 'How Close You Came to Being Gone', 'en')"
"(53183, 'Donna Fargo', ""I Didn't Mean (To Run Him Away)"", 'en')"
"(53184, 'Donna Fargo', ""I'd Love You To Want Me"", 'en')"
"(53185, 'Donna Fargo', 'I Don’t Know What I’d Do', 'en')"
"(53186, 'Donna Fargo', ""I Have the Strangest Feeling (You're Gone)"", 'en')"
"(53187, 'Donna Fargo', ""I'll Try a Little Bit Harder"", 'en')"
"(53188, 'Donna Fargo', 'It Do Feel Good', 'en')"
"(53189, 'Donna Fargo', 'It Would Have Been Just Perfect', 'en')"
"(53190, 'Donna Fargo', 'I Want To Learn A Love Song', 'en')"
"(53191, 'Donna Fargo', '(I Was Just) Another Mountain For You To Climb', 'en')"
"(53192, 'Donna Fargo', 'Just a Friend of Mine', 'en')"
"(53193, 'Donna Fargo', 'Just Call Me', 'en')"
"(53194, 'Donna Fargo', 'Let’s Try to Fall in Love Again', 'en')"
"(53195, 'Donna Fargo', 'Little Girl Gone', 'en')"
"(53196, 'Donna Fargo', 'Love Will Find a Way', 'en')"
"(53197, 'Donna Fargo', 'Manhattan, Kansas', 'en')"
"(53198, 'Donna Fargo', 'Mockingbird Hill', 'en')"
"(53199, 'Donna Fargo', 'Mr. Doodles', 'en')"
"(53200, 'Donna Fargo', 'Nothing Can Stay', 'en')"
"(53201, 'Donna Fargo', 'Nothing Good Comes Easy', 'en')"
"(53202, 'Donna Fargo', 'Preacher Berry', 'en')"
"(53203, 'Donna Fargo', 'Puffy Eyes', 'en')"
"(53204, 'Donna Fargo', 'Reach', 'en')"
"(53205, 'Donna Fargo', 'Rotten Little Song', 'en')"
"(53206, 'Donna Fargo', 'Seeing is Believing', 'en')"
"(53207, 'Donna Fargo', 'Show Me That You Love Me', 'en')"
"(53208, 'Donna Fargo', 'Sing Me', 'en')"
"(53209, 'Donna Fargo', 'Sing, Sing, Sing', 'en')"
"(53210, 'Donna Fargo', ""Society's Got Us"", 'en')"
"(53211, 'Donna Fargo', 'Somebody Special', 'en')"
"(53212, 'Donna Fargo', 'Song I Can Sing', 'en')"
"(53213, 'Donna Fargo', 'Song With No Music', 'en')"
"(53214, 'Donna Fargo', 'Superman', 'en')"
"(53215, 'Donna Fargo', 'That Was Yesterday', 'en')"
"(53216, 'Tyler Farr', 'A Guy Walks into a Bar', 'en')"
"(53217, 'Tyler Farr', ""Ain't Even Drinkin'"", 'en')"
"(53218, 'Tyler Farr', 'Better In Boots', 'en')"
"(53219, 'Tyler Farr', 'Blue Christmas', 'en')"
"(53220, 'Tyler Farr', 'Chicks, Trucks and Beer', 'en')"
"(53221, 'Tyler Farr', 'C.O.U.N.T.R.Y.', 'en')"
"(53222, 'Tyler Farr', 'Cowgirl', 'en')"
"(53223, 'Tyler Farr', 'Criminal', 'en')"
"(53224, 'Tyler Farr', 'Damn Good Friends', 'en')"
"(53225, 'Tyler Farr', 'Dirty', 'en')"
"(53226, 'Tyler Farr', 'Hello Goodbye', 'en')"
"(53227, 'Tyler Farr', 'Hot Mess', 'en')"
"(53228, 'Tyler Farr', ""I Don't Even Want This Beer"", 'en')"
"(53229, 'Tyler Farr', 'I Should Go To Church Sometime', 'en')"
"(53230, 'Trace Adkins', 'Jesus and Jones', 'en')"
"(53231, 'Tyler Farr', 'Living with the Blues', 'en')"
"(53232, 'Tyler Farr', 'Love By the Moon', 'en')"
"(53233, 'Tyler Farr', 'Makes You Wanna Drink', 'en')"
"(53234, 'Colt Ford', 'My Truck', 'en')"
"(53235, 'Tyler Farr', 'Our Town', 'en')"
"(53236, 'Colt Ford', 'Pipe The Sunshine In', 'en')"
"(53237, 'Tyler Farr', 'Poor Boy', 'en')"
"(53238, 'Tyler Farr', 'Raised to Pray', 'en')"
"(53239, 'Tyler Farr', 'Redneck Crazy', 'en')"
"(53240, 'Tyler Farr', 'Suffer in Peace', 'en')"
"(53241, 'Tyler Farr', 'Suffer In Peace Album Art + Tracklist', 'en')"
"(53242, 'Tyler Farr', 'Whiskey in My Water', 'en')"
"(53243, 'Tyler Farr', 'Why We Live Here', 'en')"
"(53244, 'Tyler Farr', 'Wish I Had a Boat', 'en')"
"(53245, 'Tyler Farr', 'Withdrawals', 'en')"
"(53246, 'Jessie Farrell', 'Best Of Me', 'en')"
"(53247, 'Jessie Farrell', 'Burn So Bright', 'en')"
"(53248, 'Jessie Farrell', 'Everything to Me', 'en')"
"(53249, 'Jessie Farrell', 'Fell Right Into You', 'en')"
"(53250, 'Jessie Farrell', 'I Am A Rock', 'en')"
"(53251, 'Jessie Farrell', 'I Guess', 'en')"
"(53252, 'Jessie Farrell', 'Let’s Talk About Love', 'en')"
"(53253, 'Small Town Pistols', 'Love Is Gonna Find You', 'en')"
"(53254, 'Jessie Farrell', 'Lucky', 'en')"
"(53255, 'Jessie Farrell', 'Nobody Says No', 'en')"
"(53256, 'Jessie Farrell', 'Prettiest Things', 'en')"
"(53257, 'Jessie Farrell', 'Sober', 'en')"
"(53258, 'Jessie Farrell', 'Sorry For You', 'en')"
"(53259, 'Jessie Farrell', 'Sunny Days', 'en')"
"(53260, 'Jessie Farrell', 'Turn You Down', 'en')"
"(53261, 'Jessie Farrell', 'Turn You Down (Single)', 'en')"
"(53262, ""K'naan"", ""Wavin' Flag (Young Artists for Haiti)"", 'en')"
"(53263, 'Jessie Farrell', 'You Make Me Feel', 'en')"
"(53264, 'Jessie Farrell', 'Your Fantasy', 'en')"
"(53265, 'Charlie Feathers', 'Bottle to the Baby', 'en')"
"(53266, 'Charlie Feathers', ""Can't Hardly Stand It"", 'en')"
"(53267, 'Charlie Feathers', 'Cold Dark Night', 'en')"
"(53268, 'Charlie Feathers', 'Defrost Your Heart', 'en')"
"(53269, 'Charlie Feathers', 'Dinky John', 'en')"
"(53270, 'Charlie Feathers', ""Don't You Know?"", 'en')"
"(53271, 'Charlie Feathers', ""Everybody's Lovin' My Baby"", 'en')"
"(53272, 'Charlie Feathers', 'Get With It', 'en')"
"(53273, 'The Cramps', ""I Can't Hardly Stand It"", 'en')"
"(53274, 'Johnny Cash', 'I Forgot To Remember To Forget', 'en')"
"(53275, 'Elvis Presley', 'I Forgot To Remember To Forget', 'en')"
"(53276, 'The Cramps', ""It's Just That Song"", 'en')"
"(53277, 'Charlie Feathers', ""It's Just That Song"", 'en')"
"(53278, 'Charlie Feathers', ""I've Been Deceived"", 'en')"
"(53279, 'Charlie Feathers', 'Jungle Fever', 'en')"
"(53280, 'Charlie Feathers', ""Let's Live A Little"", 'en')"
"(53281, 'Charlie Feathers', 'Mound of clay', 'en')"
"(53282, 'Charlie Feathers', ""Nobody's Darlin'"", 'en')"
"(53283, 'Charlie Feathers', ""Nobody's Woman"", 'en')"
"(53284, 'Charlie Feathers', 'One Hand Loose', 'en')"
"(53285, 'Charlie Feathers', ""Peepin' Eyes"", 'en')"
"(53286, 'Charlie Feathers', 'Rain', 'en')"
"(53287, 'Charlie Feathers', 'South Of Chicago', 'en')"
"(53288, 'Charlie Feathers', ""Stutterin' Cindy"", 'en')"
"(53289, 'Charlie Feathers', 'That Certain Female', 'en')"
"(53290, 'Charlie Feathers', 'Today And Tomorrow', 'en')"
"(53291, 'Charlie Feathers', 'Tongue Tied Jill', 'en')"
"(53292, 'Charlie Feathers', 'Too Much Alike', 'en')"
"(53293, 'Charlie Feathers', 'Too Much Alike (alternate take)', 'en')"
"(53294, 'Charlie Feathers', 'Uh Huh Honey', 'en')"
"(53295, 'Charlie Feathers', 'Wedding Gown Of White', 'en')"
"(53296, 'Charlie Feathers', 'When You Come Around', 'en')"
"(53297, 'Charlie Feathers', 'When You Decide', 'en')"
"(53298, 'Charlie Feathers', 'When You Decide (alternate version)', 'en')"
"(53299, 'Charlie Feathers', ""Why Don't You?"", 'en')"
"(53300, 'Charlie Feathers', 'Wild Side Of Life', 'en')"
"(53301, 'Charlie Feathers', 'Wild Wild Party', 'en')"
"(53302, 'Joey Feek', 'If Not For You', 'en')"
"(53303, 'Joey Feek', 'Intro (Have I Told You Lately That I Love You)', 'en')"
"(53304, 'Joey Feek', 'Like A Rodeo', 'en')"
"(53305, 'Joey Feek', 'Nothing to Remember', 'en')"
"(53306, 'Joey Feek', 'Old Paint', 'en')"
"(53307, 'Joey Feek', 'Red', 'en')"
"(53308, 'Joey Feek', 'See You There', 'en')"
"(53309, 'Joey Feek', 'Southern Girl', 'en')"
"(53310, 'Joey Feek', 'Strong Enough to Cry', 'en')"
"(53311, 'Joey Feek', ""That's Important To Me"", 'en')"
"(53312, 'Joey Feek', ""The Cowboy's Mine"", 'en')"
"(53313, 'Joey Feek', 'When the Needle Hit the Vinyl', 'en')"
"(53314, 'Toby Keith', ""Truck Drivin' Man"", 'en')"
"(53315, 'Leon Russell', ""Truck Drivin' Man"", 'en')"
"(53316, 'Terry Fell', ""Truck Drivin' Man"", 'en')"
"(53317, 'Narvel Felts', 'Drift Away', 'en')"
"(53318, 'Narvel Felts', 'Funny How Time Slips Away', 'en')"
"(53319, 'Narvel Felts', 'Honey Love', 'en')"
"(53320, 'Narvel Felts', 'Lonely Teardrops', 'en')"
"(53321, 'Narvel Felts', 'Mountain Of Love', 'en')"
"(53322, 'Narvel Felts', 'Reconsider Me', 'en')"
"(53323, 'Narvel Felts', 'Somebody Hold Me (Until She Passes By)', 'en')"
"(53324, 'Freddy Fender', 'After the Fire Is Gone', 'en')"
"(53325, 'Freddy Fender', 'Almost persuaded', 'en')"
"(53326, 'Freddy Fender', 'Before The Next Teardrop Falls', 'en')"
"(53327, 'Freddy Fender', 'Before the next teardrop falls - single version', 'en')"
"(53328, 'Freddy Fender', 'But I Do', 'en')"
"(53329, 'Freddy Fender', 'Crazy Baby', 'en')"
"(53330, 'Freddy Fender', 'Crying Time', 'en')"
"(53331, 'Freddy Fender', 'Donna', 'en')"
"(53332, 'Freddy Fender', 'Get Out Of My Life Woman', 'en')"
"(53333, 'Freddy Fender', 'Green Green Grass Of Home', 'en')"
"(53334, 'Freddy Fender', 'I Almost Called Your Name', 'en')"
"(53335, 'Freddy Fender', ""I Can't Stop Loving You"", 'en')"
"(53336, 'Freddy Fender', 'I Love My Rancho Grande', 'es')"
"(53337, 'Freddy Fender', ""I'm leaving it up to you"", 'en')"
"(53338, 'Freddy Fender', ""I'm Not A Fool Anymore"", 'en')"
"(53339, 'Freddy Fender', ""I'm So Lonesome I Could Cry"", 'en')"
"(53340, 'Freddy Fender', ""It's All In The Game"", 'en')"
"(53341, 'Freddy Fender', 'Jambalaya', 'en')"
"(53342, 'Freddy Fender', 'Just a Moment of Your Time by Freddy Fender', 'en')"
"(53343, 'Freddy Fender', 'Living It Down', 'en')"
"(53344, 'Freddy Fender', 'Make The World Go Away', 'en')"
"(53345, 'Freddy Fender', 'Mathilda', 'en')"
"(53346, 'Freddy Fender', ""Please Don't Tell Me How The Story Ends"", 'en')"
"(53347, 'Freddy Fender', ""Please Help Me I'm Falling"", 'en')"
"(53348, 'Freddy Fender', 'Rains Came', 'en')"
"(53349, 'Freddy Fender', 'Rancho Grande', 'es')"
"(53350, 'Freddy Fender', 'Release Me', 'en')"
"(53351, 'Freddy Fender', 'Roses Are Red', 'en')"
"(53352, 'Freddy Fender', 'Secret Love', 'en')"
"(53353, 'Freddy Fender', 'Silver Wings', 'en')"
"(53354, 'Freddy Fender', 'Since I Met You Baby', 'en')"
"(53355, 'Freddy Fender', 'Sugar Coated Love', 'en')"
"(53356, 'Freddy Fender', 'Teardrops In My Heart', 'en')"
"(53357, 'Freddy Fender', 'Tell It Like It Is', 'en')"
"(53358, 'Freddy Fender', 'Then You Can Tell Me Goodbye', 'en')"
"(53359, 'Freddy Fender', 'These Arms Of Mine', 'en')"
"(53360, 'Freddy Fender', 'The Wild Side Of Life', 'en')"
"(53361, 'Freddy Fender', 'Vaya Con Dios', 'en')"
"(53362, 'Freddy Fender', 'Wasted Days And Wasted Nights', 'en')"
"(53363, 'LeAnn Rimes', 'Wasted Days & Wasted Nights', 'en')"
"(53364, 'Freddy Fender', 'Whiskey River', 'en')"
"(53365, 'Freddy Fender', ""You Can't Get Here From There"", 'en')"
"(53366, 'Freddy Fender', ""You'll Lose A Good Thing"", 'en')"
"(53367, 'Freddy Fender', 'Your Cheating Heart', 'en')"
"(53368, 'Freddy Fender', ""Your Cheatin' Heart"", 'en')"
"(53369, 'Paula Fernandes', 'Água no Bico', 'pt')"
"(53370, 'Paula Fernandes', 'Além da Vida', 'pt')"
"(53371, 'Paula Fernandes', 'A Majestade o Sabiá', 'pt')"
"(53372, 'Paula Fernandes', 'Amanhecer', 'pt')"
"(53373, 'Paula Fernandes', 'Amargurado / Sem Você / Ainda Ontem Chorei de Saudade', 'pt')"
"(53374, 'Paula Fernandes', 'Angel', 'en')"
"(53375, 'Paula Fernandes', 'Aos Olhos do Tempo', 'pt')"
"(53376, 'Paula Fernandes', 'Apaixonados pela Lua', 'pt')"
"(53377, 'Paula Fernandes', 'A Paz Desse Amor', 'pt')"
"(53378, 'Paula Fernandes', 'Apenas Flor', 'pt')"
"(53379, 'Paula Fernandes', 'Ave Maria Natureza', 'pt')"
"(53380, 'Paula Fernandes', 'Barco de Papel', 'pt')"
"(53381, 'Paula Fernandes', 'Behind Blue Eyes', 'en')"
"(53382, 'Paula Fernandes', 'Beijo Bom', 'pt')"
"(53383, 'Paula Fernandes', 'Brazil', 'en')"
"(53384, 'Paula Fernandes', 'Caminhoneiro (Gentle On My Mind)', 'pt')"
"(53385, 'Paula Fernandes', 'Canções do Vento Sul', 'pt')"
"(53386, 'Paula Fernandes', 'Cartas no Porão', 'pt')"
"(53387, 'Paula Fernandes', 'Céu Vermelho', 'pt')"
"(53388, 'Paula Fernandes', 'Chuva Chover', 'pt')"
"(53389, 'Paula Fernandes', 'Cicatriz', 'pt')"
"(53390, 'Paula Fernandes', 'Complicados Demais', 'pt')"
"(53391, 'Paula Fernandes', 'Coração na Contramão', 'pt')"
"(53392, 'Paula Fernandes', 'Costumes', 'pt')"
"(53393, 'Paula Fernandes', 'Criaç\x8dão divina', 'pt')"
"(53394, 'Zezé Di Camargo & Luciano', 'Criação Divina', 'pt')"
"(53395, 'Paula Fernandes', 'Cuidar Mais de Mim', 'pt')"
"(53396, 'Paula Fernandes', 'Dança Menina', 'pt')"
"(53397, 'Paula Fernandes', 'Dança Viva', 'pt')"
"(53398, 'Paula Fernandes', 'Debaixo do Cacho', 'pt')"
"(53399, 'Paula Fernandes', 'Depende da Gente', 'pt')"
"(53400, 'Paula Fernandes', 'Depois', 'pt')"
"(53401, 'Paula Fernandes', 'Desculpe, Mas Eu Vou Chorar', 'pt')"
"(53402, 'Paula Fernandes', 'Diga (Dime)', 'pt')"
"(53403, 'Paula Fernandes', ""Don't"", 'en')"
"(53404, 'Paula Fernandes', 'Dust in the Wind', 'en')"
"(53405, 'Paula Fernandes', 'E Eu?', 'pt')"
"(53406, 'Paula Fernandes', 'Espaço Sideral', 'pt')"
"(53407, 'Paula Fernandes', 'Eu Sem Você', 'pt')"
"(53408, 'Paula Fernandes', 'Eu Vim Te Ver', 'pt')"
"(53409, 'Paula Fernandes', 'Falar de Fim', 'pt')"
"(53410, 'Paula Fernandes', 'Fallen', 'en')"
"(53411, 'Paula Fernandes', 'Firebird', 'en')"
"(53412, 'Paula Fernandes', 'Harmonia do Amor', 'pt')"
"(53413, 'Paula Fernandes', ""Highway Don't Care"", 'en')"
"(53414, 'Paula Fernandes', 'Hoy Me Voy', 'pt')"
"(53415, 'Paula Fernandes', 'Humanos a Marte', 'pt')"
"(53416, 'Daniel Boaventura', 'I Loved You', 'en')"
"(53417, 'Paula Fernandes', 'Índia', 'pt')"
"(53418, 'Paula Fernandes', 'Iris', 'en')"
"(53419, 'Shea Fisher', ""Bein' With My Baby"", 'en')"
"(53420, 'Shea Fisher', ""Don't Chase Me"", 'en')"
"(53421, 'Shea Fisher', 'Easy Come, Easy Go', 'en')"
"(53422, 'Shea Fisher', 'Everyday Girl', 'en')"
"(53423, 'Shea Fisher', 'Getaway Heart', 'en')"
"(53424, 'Shea Fisher', 'Just The Excuse', 'en')"
"(53425, 'Shea Fisher', 'Make You Want To', 'en')"
"(53426, 'Shea Fisher', 'Suitcase', 'en')"
"(53427, 'Shea Fisher', 'What He Did To Me', 'en')"
"(53428, 'Flatland Cavalry', 'A Good Memory', 'en')"
"(53429, 'Flatland Cavalry', ""Ain't Over You Yet"", 'en')"
"(53430, 'Flatland Cavalry', 'A Life Where We Work Out', 'en')"
"(53431, 'Flatland Cavalry', 'Ashes', 'en')"
"(53432, 'Flatland Cavalry', 'Back to Me', 'en')"
"(53433, 'Flatland Cavalry', 'Come Back Down', 'en')"
"(53434, 'Flatland Cavalry', 'Coyote (The Ballad of Roy Johnson)', 'en')"
"(53435, 'Flatland Cavalry', 'Devil off My Back', 'en')"
"(53436, 'Flatland Cavalry', 'February Snow', 'en')"
"(53437, 'Flatland Cavalry', 'Goodbye Kiss', 'en')"
"(53438, 'Flatland Cavalry', 'Honeywine', 'en')"
"(53439, 'Flatland Cavalry', 'Humble Folks', 'en')"
"(53440, 'Flatland Cavalry', 'Living by Moonlight', 'en')"
"(53441, 'Flatland Cavalry', 'Lonely Then', 'en')"
"(53442, 'Flatland Cavalry', 'Love Me in the Water', 'en')"
"(53443, 'Flatland Cavalry', 'Missing You', 'en')"
"(53444, 'Flatland Cavalry', 'No Shade of Green', 'en')"
"(53445, 'Flatland Cavalry', 'Old School', 'en')"
"(53446, 'Flatland Cavalry', 'One I Want', 'en')"
"(53447, 'Flatland Cavalry', 'Other Side of Lonesome', 'en')"
"(53448, 'Flatland Cavalry', 'Pretty Women', 'en')"
"(53449, 'Flatland Cavalry', 'Sleeping Alone', 'en')"
"(53450, 'Flatland Cavalry', ""Stompin' Grounds"", 'en')"
"(53451, 'Flatland Cavalry', 'Summertime Love', 'en')"
"(53452, 'Flatland Cavalry', 'Tall City Blues', 'en')"
"(53453, 'Flatland Cavalry', 'Traveler’s Song', 'en')"
"(53454, 'Flatland Cavalry', 'Years from Now', 'en')"
"(53455, 'The Flatlanders', 'After the Storm', 'en')"
"(53456, 'The Flatlanders', 'All You Are Love', 'en')"
"(53457, 'The Flatlanders', 'Bhagavan Decreed', 'en')"
"(53458, 'The Flatlanders', 'Blue Wind Blew', 'en')"
"(53459, 'The Flatlanders', 'Borderless Love', 'en')"
"(53460, 'The Flatlanders', 'Bring It on Home to Me', 'en')"
"(53461, 'The Flatlanders', 'Cry for Freedom', 'en')"
"(53462, 'The Flatlanders', 'Dallas', 'en')"
"(53463, 'The Flatlanders', 'Deep Eddy Blues', 'en')"
"(53464, 'The Flatlanders', 'Down in My Hometown', 'en')"
"(53465, 'The Flatlanders', 'Down in the Light of the Melon Moon', 'en')"
"(53466, 'The Flatlanders', ""Down on Filbert's Rise"", 'en')"
"(53467, 'The Flatlanders', 'Free the Wind', 'en')"
"(53468, 'The Flatlanders', 'Homeland Refugee', 'en')"
"(53469, 'The Flatlanders', 'Indian Cowboy', 'en')"
"(53470, 'The Flatlanders', 'I Thought the Wreck Was Over', 'en')"
"(53471, 'The Flatlanders', 'Jole Blon', 'en')"
"(53472, 'The Flatlanders', 'Julia', 'en')"
"(53473, 'The Flatlanders', 'Just About Time', 'en')"
"(53474, 'The Flatlanders', 'Keeper of the Mountain', 'en')"
"(53475, 'The Flatlanders', ""Love's Own Chains"", 'en')"
"(53476, 'The Flatlanders', 'Midnight Train', 'en')"
"(53477, 'The Flatlanders', 'My Wildest Dreams Grow WIlder Every Day', 'en')"
"(53478, 'The Flatlanders', ""No Way I'll Never Need You"", 'en')"
"(53479, 'The Flatlanders', ""Now It's Now Again"", 'en')"
"(53480, 'The Flatlanders', 'Once Followed by the Wind', 'en')"
"(53481, 'The Flatlanders', 'One Day at a Time', 'en')"
"(53482, 'The Flatlanders', 'One Road More', 'en')"
"(53483, 'The Flatlanders', 'Pay the Alligator', 'en')"
"(53484, 'The Flatlanders', 'Right Where I Belong', 'en')"
"(53485, 'The Flatlanders', 'Rose From The Mountain', 'en')"
"(53486, 'The Flatlanders', 'Shadow Of The Moon', 'en')"
"(53487, 'The Flatlanders', 'She Had Everything', 'en')"
"(53488, 'The Flatlanders', 'South Wind of Summer', 'en')"
"(53489, 'The Flatlanders', 'Sowing on the Mountain', 'en')"
"(53490, 'The Flatlanders', 'Stars in My Life', 'en')"
"(53491, 'The Flatlanders', 'Thank God for the Road', 'en')"
"(53492, 'The Flatlanders', 'The Heart You Left Behind', 'en')"
"(53493, 'The Flatlanders', ""There's Never Been"", 'en')"
"(53494, 'The Flatlanders', 'The Way We Are', 'en')"
"(53495, 'The Flatlanders', ""Tonight I Think I'm Gonna Go Downtown"", 'en')"
"(53496, 'The Flatlanders', ""Wavin' My Heart Goodbye"", 'en')"
"(53497, 'The Flatlanders', ""Wishin' for You"", 'en')"
"(53498, 'The Flatlanders', 'Wishing for a Rainbow', 'en')"
"(53499, 'The Flatlanders', 'Yesterday Was Judgement Day', 'en')"
"(53500, 'The Flatlanders', 'You Make It Look Easy', 'en')"
"(53501, 'The Flatlanders', ""You've Never Seen Me Cry"", 'en')"
"(53502, 'Rosie Flores', 'Blue Side Of Town', 'en')"
"(53503, 'Rosie Flores', 'Get Rhythm', 'en')"
"(53504, 'Rosie Flores', 'Lucky Town', 'en')"
"(53505, 'Florida Georgia Line', 'Angel', 'en')"
"(53506, 'Florida Georgia Line', 'Anything Goes', 'en')"
"(53507, 'Florida Georgia Line', 'Backwoods Beauty Queen', 'en')"
"(53508, 'Florida Georgia Line', 'Black Tears', 'en')"
"(53509, 'Florida Georgia Line', ""Bumpin' The Night"", 'en')"
"(53510, 'Florida Georgia Line', 'Colorado', 'en')"
"(53511, 'Florida Georgia Line', 'Confession', 'en')"
"(53512, 'Florida Georgia Line', 'Country In My Soul', 'en')"
"(53513, 'Florida Georgia Line', 'Cruise', 'en')"
"(53514, 'Florida Georgia Line', 'Cruise (Remix)', 'en')"
"(53515, 'Florida Georgia Line', 'Dance for Me', 'en')"
"(53516, 'Florida Georgia Line', 'Dayum, Baby', 'en')"
"(53517, 'Florida Georgia Line', 'Dig Your Roots', 'en')"
"(53518, 'Florida Georgia Line', 'Dig Your Roots [Tracklist + Album Art]', 'en')"
"(53519, 'Florida Georgia Line', 'Dirt', 'en')"
"(53520, 'Florida Georgia Line', 'Every Night', 'en')"
"(53521, 'Luan Santana', 'Fica (Stay)', 'en')"
"(53522, 'Florida Georgia Line', 'Friends In Low Places', 'en')"
"(53523, 'Garth Brooks', 'Friends in Low Places (25th Anniversary Edition)', 'en')"
"(53524, 'Florida Georgia Line', 'Get Your Shine On', 'en')"
"(53525, 'Florida Georgia Line', 'Girl on the Radio', 'en')"
"(53526, 'Florida Georgia Line', 'God, Your Mama, and Me', 'en')"
"(53527, 'Florida Georgia Line', 'Good Girl, Bad Boy', 'en')"
"(53528, 'Florida Georgia Line', 'Good Good', 'en')"
"(53529, 'Florida Georgia Line', 'Grow Old', 'en')"
"(53530, 'Florida Georgia Line', 'Hands on You', 'en')"
"(53531, 'Florida Georgia Line', 'Headphones', 'en')"
"(53532, 'Florida Georgia Line', 'Heatwave', 'en')"
"(53533, 'Florida Georgia Line', ""Hell Raisin' Heat Of The Summer"", 'en')"
"(53534, 'Florida Georgia Line', ""Here's to the Good Times"", 'en')"
"(53535, 'Florida Georgia Line', 'H.O.L.Y.', 'en')"
"(53536, 'Florida Georgia Line', 'If I Die Tomorrow', 'en')"
"(53537, 'Florida Georgia Line', ""I'm In A Hurry (And Don't Know Why)"", 'en')"
"(53538, 'Florida Georgia Line', 'In Da Club', 'en')"
"(53539, 'Florida Georgia Line', 'Island', 'en')"
"(53540, 'Florida Georgia Line', ""It'z Just What We Do"", 'en')"
"(53541, 'The Chainsmokers', 'Last Day Alive', 'en')"
"(53542, 'Hailee Steinfeld & Alesso', 'Let Me Go', 'en')"
"(53543, 'Florida Georgia Line', 'Life is a Honeymoon', 'en')"
"(53544, 'Florida Georgia Line', 'Lifer', 'en')"
"(53545, 'Jason Aldean', 'Lights Come On', 'en')"
"(53546, 'Florida Georgia Line', ""Like You Ain't Even Gone"", 'en')"
"(53547, 'Florida Georgia Line', 'Man I Am Today', 'en')"
"(53548, 'Florida Georgia Line', 'May We All', 'en')"
"(53549, 'Flying Burrito Brothers', ""Ain't That a Lot of Love"", 'en')"
"(53550, 'Flying Burrito Brothers', 'All Alone', 'en')"
"(53551, 'Flying Burrito Brothers', 'Back to Bayou Teche', 'en')"
"(53552, 'Flying Burrito Brothers', 'Big Bayou', 'en')"
"(53553, 'Flying Burrito Brothers', 'Bony Moronie', 'en')"
"(53554, 'Flying Burrito Brothers', 'Break My Mind', 'en')"
